"TIME","GEO","DECISION","CITIZEN","UNIT","Value"
"2006M03","Latvia","Geneva Convention status","Total","Person","0"
"2006M03","Lithuania","Geneva Convention status","Total","Person","0"
"2006M03","Luxembourg","Geneva Convention status","Total","Person","0"
"2006M03","Hungary","Geneva Convention status","Total","Person","0"
"2006M03","Malta","Geneva Convention status","Total","Person","5"
"2006M03","Netherlands","Geneva Convention status","Total","Person",":"
"2006M03","Austria","Geneva Convention status","Total","Person","315"
"2006M03","Poland","Geneva Convention status","Total","Person","55"
"2006M03","Portugal","Geneva Convention status","Total","Person","5"
"2006M03","Romania","Geneva Convention status","Total","Person","10"
"2006M03","Slovenia","Geneva Convention status","Total","Person","0"
"2006M03","Slovakia","Geneva Convention status","Total","Person","0"
"2006M03","Finland","Geneva Convention status","Total","Person","0"
"2006M03","Sweden","Geneva Convention status","Total","Person","40"
"2006M03","United Kingdom","Geneva Convention status","Total","Person","285"
"2006M03","Norway","Geneva Convention status","Total","Person","55"
"2006M04","Belgium","Geneva Convention status","Total","Person","200"
"2006M04","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M04","Czech Republic","Geneva Convention status","Total","Person","35"
"2006M04","Denmark","Geneva Convention status","Total","Person","0"
"2006M04","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","90"
"2006M04","Estonia","Geneva Convention status","Total","Person","0"
"2006M04","Ireland","Geneva Convention status","Total","Person","30"
"2006M04","Greece","Geneva Convention status","Total","Person","5"
"2006M04","Spain","Geneva Convention status","Total","Person","20"
"2006M04","France","Geneva Convention status","Total","Person","185"
"2006M04","Italy","Geneva Convention status","Total","Person","55"
"2006M04","Cyprus","Geneva Convention status","Total","Person","0"
"2006M04","Latvia","Geneva Convention status","Total","Person","0"
"2006M04","Lithuania","Geneva Convention status","Total","Person","5"
"2006M04","Luxembourg","Geneva Convention status","Total","Person","10"
"2006M04","Hungary","Geneva Convention status","Total","Person","0"
"2006M04","Malta","Geneva Convention status","Total","Person","0"
"2006M04","Netherlands","Geneva Convention status","Total","Person",":"
"2006M04","Austria","Geneva Convention status","Total","Person","285"
"2006M04","Poland","Geneva Convention status","Total","Person","60"
"2006M04","Portugal","Geneva Convention status","Total","Person","0"
"2006M04","Romania","Geneva Convention status","Total","Person","0"
"2006M04","Slovenia","Geneva Convention status","Total","Person","0"
"2006M04","Slovakia","Geneva Convention status","Total","Person","0"
"2006M04","Finland","Geneva Convention status","Total","Person","5"
"2006M04","Sweden","Geneva Convention status","Total","Person","30"
"2006M04","United Kingdom","Geneva Convention status","Total","Person","185"
"2006M04","Norway","Geneva Convention status","Total","Person","10"
"2006M05","Belgium","Geneva Convention status","Total","Person","230"
"2006M05","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M05","Czech Republic","Geneva Convention status","Total","Person","15"
"2006M05","Denmark","Geneva Convention status","Total","Person","25"
"2006M05","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","90"
"2006M05","Estonia","Geneva Convention status","Total","Person","0"
"2006M05","Ireland","Geneva Convention status","Total","Person","35"
"2006M05","Greece","Geneva Convention status","Total","Person","0"
"2006M05","Spain","Geneva Convention status","Total","Person","30"
"2006M05","France","Geneva Convention status","Total","Person","185"
"2006M05","Italy","Geneva Convention status","Total","Person","70"
"2006M05","Cyprus","Geneva Convention status","Total","Person","0"
"2006M05","Latvia","Geneva Convention status","Total","Person","0"
"2006M05","Lithuania","Geneva Convention status","Total","Person","0"
"2006M05","Luxembourg","Geneva Convention status","Total","Person","5"
"2006M05","Hungary","Geneva Convention status","Total","Person","5"
"2006M05","Malta","Geneva Convention status","Total","Person","5"
"2006M05","Netherlands","Geneva Convention status","Total","Person",":"
"2006M05","Austria","Geneva Convention status","Total","Person","285"
"2006M05","Poland","Geneva Convention status","Total","Person","40"
"2006M05","Portugal","Geneva Convention status","Total","Person","0"
"2006M05","Romania","Geneva Convention status","Total","Person","10"
"2006M05","Slovenia","Geneva Convention status","Total","Person","0"
"2006M05","Slovakia","Geneva Convention status","Total","Person","0"
"2006M05","Finland","Geneva Convention status","Total","Person","0"
"2006M05","Sweden","Geneva Convention status","Total","Person","55"
"2006M05","United Kingdom","Geneva Convention status","Total","Person","215"
"2006M05","Norway","Geneva Convention status","Total","Person","20"
"2006M06","Belgium","Geneva Convention status","Total","Person","225"
"2006M06","Bulgaria","Geneva Convention status","Total","Person","5"
"2006M06","Czech Republic","Geneva Convention status","Total","Person","20"
"2006M06","Denmark","Geneva Convention status","Total","Person","15"
"2006M06","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","150"
"2006M06","Estonia","Geneva Convention status","Total","Person","0"
"2006M06","Ireland","Geneva Convention status","Total","Person","30"
"2006M06","Greece","Geneva Convention status","Total","Person","20"
"2006M06","Spain","Geneva Convention status","Total","Person","35"
"2006M06","France","Geneva Convention status","Total","Person","270"
"2006M06","Italy","Geneva Convention status","Total","Person","50"
"2006M06","Cyprus","Geneva Convention status","Total","Person","0"
"2006M06","Latvia","Geneva Convention status","Total","Person","0"
"2006M06","Lithuania","Geneva Convention status","Total","Person","5"
"2006M06","Luxembourg","Geneva Convention status","Total","Person","5"
"2006M06","Hungary","Geneva Convention status","Total","Person","5"
"2006M06","Malta","Geneva Convention status","Total","Person","5"
"2006M06","Netherlands","Geneva Convention status","Total","Person",":"
"2006M06","Austria","Geneva Convention status","Total","Person","360"
"2006M06","Poland","Geneva Convention status","Total","Person","25"
"2006M06","Portugal","Geneva Convention status","Total","Person","0"
"2006M06","Romania","Geneva Convention status","Total","Person","0"
"2006M06","Slovenia","Geneva Convention status","Total","Person","0"
"2006M06","Slovakia","Geneva Convention status","Total","Person","0"
"2006M06","Finland","Geneva Convention status","Total","Person","5"
"2006M06","Sweden","Geneva Convention status","Total","Person","40"
"2006M06","United Kingdom","Geneva Convention status","Total","Person","165"
"2006M06","Norway","Geneva Convention status","Total","Person","15"
"2006M07","Belgium","Geneva Convention status","Total","Person","185"
"2006M07","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M07","Czech Republic","Geneva Convention status","Total","Person","20"
"2006M07","Denmark","Geneva Convention status","Total","Person","10"
"2006M07","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","105"
"2006M07","Estonia","Geneva Convention status","Total","Person","0"
"2006M07","Ireland","Geneva Convention status","Total","Person","35"
"2006M07","Greece","Geneva Convention status","Total","Person","10"
"2006M07","Spain","Geneva Convention status","Total","Person","20"
"2006M07","France","Geneva Convention status","Total","Person","230"
"2006M07","Italy","Geneva Convention status","Total","Person","50"
"2006M07","Cyprus","Geneva Convention status","Total","Person","5"
"2006M07","Latvia","Geneva Convention status","Total","Person","0"
"2006M07","Lithuania","Geneva Convention status","Total","Person","0"
"2006M07","Luxembourg","Geneva Convention status","Total","Person","0"
"2006M07","Hungary","Geneva Convention status","Total","Person","0"
"2006M07","Malta","Geneva Convention status","Total","Person","0"
"2006M07","Netherlands","Geneva Convention status","Total","Person",":"
"2006M07","Austria","Geneva Convention status","Total","Person","290"
"2006M07","Poland","Geneva Convention status","Total","Person","30"
"2006M07","Portugal","Geneva Convention status","Total","Person","0"
"2006M07","Romania","Geneva Convention status","Total","Person","0"
"2006M07","Slovenia","Geneva Convention status","Total","Person","0"
"2006M07","Slovakia","Geneva Convention status","Total","Person","0"
"2006M07","Finland","Geneva Convention status","Total","Person","0"
"2006M07","Sweden","Geneva Convention status","Total","Person","65"
"2006M07","United Kingdom","Geneva Convention status","Total","Person","160"
"2006M07","Norway","Geneva Convention status","Total","Person","25"
"2006M08","Belgium","Geneva Convention status","Total","Person","180"
"2006M08","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M08","Czech Republic","Geneva Convention status","Total","Person","15"
"2006M08","Denmark","Geneva Convention status","Total","Person","10"
"2006M08","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","90"
"2006M08","Estonia","Geneva Convention status","Total","Person","0"
"2006M08","Ireland","Geneva Convention status","Total","Person","20"
"2006M08","Greece","Geneva Convention status","Total","Person","5"
"2006M08","Spain","Geneva Convention status","Total","Person","0"
"2006M08","France","Geneva Convention status","Total","Person","280"
"2006M08","Italy","Geneva Convention status","Total","Person","65"
"2006M08","Cyprus","Geneva Convention status","Total","Person","5"
"2006M08","Latvia","Geneva Convention status","Total","Person","0"
"2006M08","Lithuania","Geneva Convention status","Total","Person","0"
"2006M08","Luxembourg","Geneva Convention status","Total","Person","5"
"2006M08","Hungary","Geneva Convention status","Total","Person","0"
"2006M08","Malta","Geneva Convention status","Total","Person","0"
"2006M08","Netherlands","Geneva Convention status","Total","Person",":"
"2006M08","Austria","Geneva Convention status","Total","Person","325"
"2006M08","Poland","Geneva Convention status","Total","Person","45"
"2006M08","Portugal","Geneva Convention status","Total","Person","5"
"2006M08","Romania","Geneva Convention status","Total","Person","5"
"2006M08","Slovenia","Geneva Convention status","Total","Person","0"
"2006M08","Slovakia","Geneva Convention status","Total","Person","0"
"2006M08","Finland","Geneva Convention status","Total","Person","0"
"2006M08","Sweden","Geneva Convention status","Total","Person","50"
"2006M08","United Kingdom","Geneva Convention status","Total","Person","175"
"2006M08","Norway","Geneva Convention status","Total","Person","25"
"2006M09","Belgium","Geneva Convention status","Total","Person","215"
"2006M09","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M09","Czech Republic","Geneva Convention status","Total","Person","0"
"2006M09","Denmark","Geneva Convention status","Total","Person","5"
"2006M09","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","90"
"2006M09","Estonia","Geneva Convention status","Total","Person","0"
"2006M09","Ireland","Geneva Convention status","Total","Person","30"
"2006M09","Greece","Geneva Convention status","Total","Person","0"
"2006M09","Spain","Geneva Convention status","Total","Person","15"
"2006M09","France","Geneva Convention status","Total","Person","225"
"2006M09","Italy","Geneva Convention status","Total","Person","140"
"2006M09","Cyprus","Geneva Convention status","Total","Person","10"
"2006M09","Latvia","Geneva Convention status","Total","Person","0"
"2006M09","Lithuania","Geneva Convention status","Total","Person","0"
"2006M09","Luxembourg","Geneva Convention status","Total","Person","5"
"2006M09","Hungary","Geneva Convention status","Total","Person","5"
"2006M09","Malta","Geneva Convention status","Total","Person","0"
"2006M09","Netherlands","Geneva Convention status","Total","Person",":"
"2006M09","Austria","Geneva Convention status","Total","Person","345"
"2006M09","Poland","Geneva Convention status","Total","Person","20"
"2006M09","Portugal","Geneva Convention status","Total","Person","0"
"2006M09","Romania","Geneva Convention status","Total","Person","0"
"2006M09","Slovenia","Geneva Convention status","Total","Person","0"
"2006M09","Slovakia","Geneva Convention status","Total","Person","0"
"2006M09","Finland","Geneva Convention status","Total","Person","5"
"2006M09","Sweden","Geneva Convention status","Total","Person","70"
"2006M09","United Kingdom","Geneva Convention status","Total","Person","180"
"2006M09","Norway","Geneva Convention status","Total","Person","25"
"2006M10","Belgium","Geneva Convention status","Total","Person","190"
"2006M10","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M10","Czech Republic","Geneva Convention status","Total","Person","0"
"2006M10","Denmark","Geneva Convention status","Total","Person","5"
"2006M10","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","95"
"2006M10","Estonia","Geneva Convention status","Total","Person","0"
"2006M10","Ireland","Geneva Convention status","Total","Person","35"
"2006M10","Greece","Geneva Convention status","Total","Person","0"
"2006M10","Spain","Geneva Convention status","Total","Person","20"
"2006M10","France","Geneva Convention status","Total","Person","220"
"2006M10","Italy","Geneva Convention status","Total","Person",":"
"2006M10","Cyprus","Geneva Convention status","Total","Person","0"
"2006M10","Latvia","Geneva Convention status","Total","Person","0"
"2006M10","Lithuania","Geneva Convention status","Total","Person","0"
"2006M10","Luxembourg","Geneva Convention status","Total","Person","0"
"2006M10","Hungary","Geneva Convention status","Total","Person","25"
"2006M10","Malta","Geneva Convention status","Total","Person","5"
"2006M10","Netherlands","Geneva Convention status","Total","Person",":"
"2006M10","Austria","Geneva Convention status","Total","Person","395"
"2006M10","Poland","Geneva Convention status","Total","Person","25"
"2006M10","Portugal","Geneva Convention status","Total","Person","0"
"2006M10","Romania","Geneva Convention status","Total","Person","0"
"2006M10","Slovenia","Geneva Convention status","Total","Person","0"
"2006M10","Slovakia","Geneva Convention status","Total","Person","0"
"2006M10","Finland","Geneva Convention status","Total","Person","0"
"2006M10","Sweden","Geneva Convention status","Total","Person","75"
"2006M10","United Kingdom","Geneva Convention status","Total","Person","250"
"2006M10","Norway","Geneva Convention status","Total","Person","85"
"2006M11","Belgium","Geneva Convention status","Total","Person","105"
"2006M11","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M11","Czech Republic","Geneva Convention status","Total","Person","35"
"2006M11","Denmark","Geneva Convention status","Total","Person","10"
"2006M11","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","140"
"2006M11","Estonia","Geneva Convention status","Total","Person","0"
"2006M11","Ireland","Geneva Convention status","Total","Person","40"
"2006M11","Greece","Geneva Convention status","Total","Person","0"
"2006M11","Spain","Geneva Convention status","Total","Person","5"
"2006M11","France","Geneva Convention status","Total","Person","245"
"2006M11","Italy","Geneva Convention status","Total","Person",":"
"2006M11","Cyprus","Geneva Convention status","Total","Person","0"
"2006M11","Latvia","Geneva Convention status","Total","Person","0"
"2006M11","Lithuania","Geneva Convention status","Total","Person","0"
"2006M11","Luxembourg","Geneva Convention status","Total","Person","5"
"2006M11","Hungary","Geneva Convention status","Total","Person","25"
"2006M11","Malta","Geneva Convention status","Total","Person","5"
"2006M11","Netherlands","Geneva Convention status","Total","Person",":"
"2006M11","Austria","Geneva Convention status","Total","Person","450"
"2006M11","Poland","Geneva Convention status","Total","Person","25"
"2006M11","Portugal","Geneva Convention status","Total","Person","0"
"2006M11","Romania","Geneva Convention status","Total","Person","5"
"2006M11","Slovenia","Geneva Convention status","Total","Person","0"
"2006M11","Slovakia","Geneva Convention status","Total","Person","5"
"2006M11","Finland","Geneva Convention status","Total","Person","0"
"2006M11","Sweden","Geneva Convention status","Total","Person","70"
"2006M11","United Kingdom","Geneva Convention status","Total","Person","280"
"2006M11","Norway","Geneva Convention status","Total","Person","100"
"2006M12","Belgium","Geneva Convention status","Total","Person","145"
"2006M12","Bulgaria","Geneva Convention status","Total","Person","0"
"2006M12","Czech Republic","Geneva Convention status","Total","Person","15"
"2006M12","Denmark","Geneva Convention status","Total","Person","10"
"2006M12","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","180"
"2006M12","Estonia","Geneva Convention status","Total","Person","0"
"2006M12","Ireland","Geneva Convention status","Total","Person","10"
"2006M12","Greece","Geneva Convention status","Total","Person","10"
"2006M12","Spain","Geneva Convention status","Total","Person","0"
"2006M12","France","Geneva Convention status","Total","Person","185"
"2006M12","Italy","Geneva Convention status","Total","Person",":"
"2006M12","Cyprus","Geneva Convention status","Total","Person","0"
"2006M12","Latvia","Geneva Convention status","Total","Person","0"
"2006M12","Lithuania","Geneva Convention status","Total","Person","0"
"2006M12","Luxembourg","Geneva Convention status","Total","Person","5"
"2006M12","Hungary","Geneva Convention status","Total","Person","15"
"2006M12","Malta","Geneva Convention status","Total","Person","5"
"2006M12","Netherlands","Geneva Convention status","Total","Person",":"
"2006M12","Austria","Geneva Convention status","Total","Person","450"
"2006M12","Poland","Geneva Convention status","Total","Person","25"
"2006M12","Portugal","Geneva Convention status","Total","Person","0"
"2006M12","Romania","Geneva Convention status","Total","Person","10"
"2006M12","Slovenia","Geneva Convention status","Total","Person","0"
"2006M12","Slovakia","Geneva Convention status","Total","Person","0"
"2006M12","Finland","Geneva Convention status","Total","Person","10"
"2006M12","Sweden","Geneva Convention status","Total","Person","85"
"2006M12","United Kingdom","Geneva Convention status","Total","Person","285"
"2006M12","Norway","Geneva Convention status","Total","Person","50"
"2007M01","Belgium","Geneva Convention status","Total","Person","125"
"2007M01","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M01","Czech Republic","Geneva Convention status","Total","Person","25"
"2007M01","Denmark","Geneva Convention status","Total","Person","5"
"2007M01","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","170"
"2007M01","Estonia","Geneva Convention status","Total","Person","0"
"2007M01","Ireland","Geneva Convention status","Total","Person","45"
"2007M01","Greece","Geneva Convention status","Total","Person","0"
"2007M01","Spain","Geneva Convention status","Total","Person","10"
"2007M01","France","Geneva Convention status","Total","Person",":"
"2007M01","Italy","Geneva Convention status","Total","Person",":"
"2007M01","Cyprus","Geneva Convention status","Total","Person","0"
"2007M01","Latvia","Geneva Convention status","Total","Person","0"
"2007M01","Lithuania","Geneva Convention status","Total","Person","0"
"2007M01","Luxembourg","Geneva Convention status","Total","Person","15"
"2007M01","Hungary","Geneva Convention status","Total","Person","5"
"2007M01","Malta","Geneva Convention status","Total","Person","0"
"2007M01","Netherlands","Geneva Convention status","Total","Person",":"
"2007M01","Austria","Geneva Convention status","Total","Person","405"
"2007M01","Poland","Geneva Convention status","Total","Person","25"
"2007M01","Portugal","Geneva Convention status","Total","Person","0"
"2007M01","Romania","Geneva Convention status","Total","Person","5"
"2007M01","Slovenia","Geneva Convention status","Total","Person","0"
"2007M01","Slovakia","Geneva Convention status","Total","Person","0"
"2007M01","Finland","Geneva Convention status","Total","Person","5"
"2007M01","Sweden","Geneva Convention status","Total","Person","55"
"2007M01","United Kingdom","Geneva Convention status","Total","Person","385"
"2007M01","Norway","Geneva Convention status","Total","Person","30"
"2007M02","Belgium","Geneva Convention status","Total","Person","215"
"2007M02","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M02","Czech Republic","Geneva Convention status","Total","Person","5"
"2007M02","Denmark","Geneva Convention status","Total","Person","0"
"2007M02","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","165"
"2007M02","Estonia","Geneva Convention status","Total","Person","0"
"2007M02","Ireland","Geneva Convention status","Total","Person","30"
"2007M02","Greece","Geneva Convention status","Total","Person","0"
"2007M02","Spain","Geneva Convention status","Total","Person","15"
"2007M02","France","Geneva Convention status","Total","Person",":"
"2007M02","Italy","Geneva Convention status","Total","Person",":"
"2007M02","Cyprus","Geneva Convention status","Total","Person","0"
"2007M02","Latvia","Geneva Convention status","Total","Person","0"
"2007M02","Lithuania","Geneva Convention status","Total","Person","0"
"2007M02","Luxembourg","Geneva Convention status","Total","Person","5"
"2007M02","Hungary","Geneva Convention status","Total","Person","10"
"2007M02","Malta","Geneva Convention status","Total","Person","0"
"2007M02","Netherlands","Geneva Convention status","Total","Person",":"
"2007M02","Austria","Geneva Convention status","Total","Person","240"
"2007M02","Poland","Geneva Convention status","Total","Person","5"
"2007M02","Portugal","Geneva Convention status","Total","Person","0"
"2007M02","Romania","Geneva Convention status","Total","Person","10"
"2007M02","Slovenia","Geneva Convention status","Total","Person","0"
"2007M02","Slovakia","Geneva Convention status","Total","Person","0"
"2007M02","Finland","Geneva Convention status","Total","Person","0"
"2007M02","Sweden","Geneva Convention status","Total","Person","55"
"2007M02","United Kingdom","Geneva Convention status","Total","Person","360"
"2007M02","Norway","Geneva Convention status","Total","Person","65"
"2007M03","Belgium","Geneva Convention status","Total","Person","155"
"2007M03","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M03","Czech Republic","Geneva Convention status","Total","Person","15"
"2007M03","Denmark","Geneva Convention status","Total","Person","10"
"2007M03","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","205"
"2007M03","Estonia","Geneva Convention status","Total","Person","0"
"2007M03","Ireland","Geneva Convention status","Total","Person","30"
"2007M03","Greece","Geneva Convention status","Total","Person","0"
"2007M03","Spain","Geneva Convention status","Total","Person","15"
"2007M03","France","Geneva Convention status","Total","Person",":"
"2007M03","Italy","Geneva Convention status","Total","Person",":"
"2007M03","Cyprus","Geneva Convention status","Total","Person","5"
"2007M03","Latvia","Geneva Convention status","Total","Person","0"
"2007M03","Lithuania","Geneva Convention status","Total","Person","5"
"2007M03","Luxembourg","Geneva Convention status","Total","Person","20"
"2007M03","Hungary","Geneva Convention status","Total","Person","5"
"2007M03","Malta","Geneva Convention status","Total","Person","0"
"2007M03","Netherlands","Geneva Convention status","Total","Person",":"
"2007M03","Austria","Geneva Convention status","Total","Person","290"
"2007M03","Poland","Geneva Convention status","Total","Person","30"
"2007M03","Portugal","Geneva Convention status","Total","Person","0"
"2007M03","Romania","Geneva Convention status","Total","Person","0"
"2007M03","Slovenia","Geneva Convention status","Total","Person","0"
"2007M03","Slovakia","Geneva Convention status","Total","Person","0"
"2007M03","Finland","Geneva Convention status","Total","Person","10"
"2007M03","Sweden","Geneva Convention status","Total","Person","110"
"2007M03","United Kingdom","Geneva Convention status","Total","Person","360"
"2007M03","Norway","Geneva Convention status","Total","Person","45"
"2007M04","Belgium","Geneva Convention status","Total","Person","170"
"2007M04","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M04","Czech Republic","Geneva Convention status","Total","Person","10"
"2007M04","Denmark","Geneva Convention status","Total","Person","0"
"2007M04","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","130"
"2007M04","Estonia","Geneva Convention status","Total","Person","0"
"2007M04","Ireland","Geneva Convention status","Total","Person","35"
"2007M04","Greece","Geneva Convention status","Total","Person","0"
"2007M04","Spain","Geneva Convention status","Total","Person","25"
"2007M04","France","Geneva Convention status","Total","Person",":"
"2007M04","Italy","Geneva Convention status","Total","Person",":"
"2007M04","Cyprus","Geneva Convention status","Total","Person","0"
"2007M04","Latvia","Geneva Convention status","Total","Person","0"
"2007M04","Lithuania","Geneva Convention status","Total","Person","5"
"2007M04","Luxembourg","Geneva Convention status","Total","Person","10"
"2007M04","Hungary","Geneva Convention status","Total","Person","5"
"2007M04","Malta","Geneva Convention status","Total","Person","5"
"2007M04","Netherlands","Geneva Convention status","Total","Person",":"
"2007M04","Austria","Geneva Convention status","Total","Person","290"
"2007M04","Poland","Geneva Convention status","Total","Person","10"
"2007M04","Portugal","Geneva Convention status","Total","Person","0"
"2007M04","Romania","Geneva Convention status","Total","Person","10"
"2007M04","Slovenia","Geneva Convention status","Total","Person","0"
"2007M04","Slovakia","Geneva Convention status","Total","Person","0"
"2007M04","Finland","Geneva Convention status","Total","Person","5"
"2007M04","Sweden","Geneva Convention status","Total","Person","30"
"2007M04","United Kingdom","Geneva Convention status","Total","Person","320"
"2007M04","Norway","Geneva Convention status","Total","Person","20"
"2007M05","Belgium","Geneva Convention status","Total","Person","165"
"2007M05","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M05","Czech Republic","Geneva Convention status","Total","Person","15"
"2007M05","Denmark","Geneva Convention status","Total","Person","5"
"2007M05","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","190"
"2007M05","Estonia","Geneva Convention status","Total","Person","0"
"2007M05","Ireland","Geneva Convention status","Total","Person","25"
"2007M05","Greece","Geneva Convention status","Total","Person","0"
"2007M05","Spain","Geneva Convention status","Total","Person","25"
"2007M05","France","Geneva Convention status","Total","Person",":"
"2007M05","Italy","Geneva Convention status","Total","Person",":"
"2007M05","Cyprus","Geneva Convention status","Total","Person","10"
"2007M05","Latvia","Geneva Convention status","Total","Person","0"
"2007M05","Lithuania","Geneva Convention status","Total","Person","0"
"2007M05","Luxembourg","Geneva Convention status","Total","Person","25"
"2007M05","Hungary","Geneva Convention status","Total","Person","25"
"2007M05","Malta","Geneva Convention status","Total","Person","0"
"2007M05","Netherlands","Geneva Convention status","Total","Person",":"
"2007M05","Austria","Geneva Convention status","Total","Person","355"
"2007M05","Poland","Geneva Convention status","Total","Person","30"
"2007M05","Portugal","Geneva Convention status","Total","Person","0"
"2007M05","Romania","Geneva Convention status","Total","Person","10"
"2007M05","Slovenia","Geneva Convention status","Total","Person","0"
"2007M05","Slovakia","Geneva Convention status","Total","Person","0"
"2007M05","Finland","Geneva Convention status","Total","Person","5"
"2007M05","Sweden","Geneva Convention status","Total","Person","65"
"2007M05","United Kingdom","Geneva Convention status","Total","Person","370"
"2007M05","Norway","Geneva Convention status","Total","Person","45"
"2007M06","Belgium","Geneva Convention status","Total","Person","235"
"2007M06","Bulgaria","Geneva Convention status","Total","Person","5"
"2007M06","Czech Republic","Geneva Convention status","Total","Person","10"
"2007M06","Denmark","Geneva Convention status","Total","Person","0"
"2007M06","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","310"
"2007M06","Estonia","Geneva Convention status","Total","Person","0"
"2007M06","Ireland","Geneva Convention status","Total","Person","20"
"2007M06","Greece","Geneva Convention status","Total","Person","5"
"2007M06","Spain","Geneva Convention status","Total","Person","50"
"2007M06","France","Geneva Convention status","Total","Person",":"
"2007M06","Italy","Geneva Convention status","Total","Person",":"
"2007M06","Cyprus","Geneva Convention status","Total","Person","5"
"2007M06","Latvia","Geneva Convention status","Total","Person","0"
"2007M06","Lithuania","Geneva Convention status","Total","Person","0"
"2007M06","Luxembourg","Geneva Convention status","Total","Person","5"
"2007M06","Hungary","Geneva Convention status","Total","Person","5"
"2007M06","Malta","Geneva Convention status","Total","Person","0"
"2007M06","Netherlands","Geneva Convention status","Total","Person",":"
"2007M06","Austria","Geneva Convention status","Total","Person","450"
"2007M06","Poland","Geneva Convention status","Total","Person","5"
"2007M06","Portugal","Geneva Convention status","Total","Person","0"
"2007M06","Romania","Geneva Convention status","Total","Person","5"
"2007M06","Slovenia","Geneva Convention status","Total","Person","0"
"2007M06","Slovakia","Geneva Convention status","Total","Person","5"
"2007M06","Finland","Geneva Convention status","Total","Person","10"
"2007M06","Sweden","Geneva Convention status","Total","Person","65"
"2007M06","United Kingdom","Geneva Convention status","Total","Person","365"
"2007M06","Norway","Geneva Convention status","Total","Person","60"
"2007M07","Belgium","Geneva Convention status","Total","Person","235"
"2007M07","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M07","Czech Republic","Geneva Convention status","Total","Person","15"
"2007M07","Denmark","Geneva Convention status","Total","Person","10"
"2007M07","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","745"
"2007M07","Estonia","Geneva Convention status","Total","Person","0"
"2007M07","Ireland","Geneva Convention status","Total","Person","25"
"2007M07","Greece","Geneva Convention status","Total","Person","10"
"2007M07","Spain","Geneva Convention status","Total","Person","15"
"2007M07","France","Geneva Convention status","Total","Person",":"
"2007M07","Italy","Geneva Convention status","Total","Person",":"
"2007M07","Cyprus","Geneva Convention status","Total","Person","0"
"2007M07","Latvia","Geneva Convention status","Total","Person","0"
"2007M07","Lithuania","Geneva Convention status","Total","Person","0"
"2007M07","Luxembourg","Geneva Convention status","Total","Person","15"
"2007M07","Hungary","Geneva Convention status","Total","Person","20"
"2007M07","Malta","Geneva Convention status","Total","Person","0"
"2007M07","Netherlands","Geneva Convention status","Total","Person",":"
"2007M07","Austria","Geneva Convention status","Total","Person","285"
"2007M07","Poland","Geneva Convention status","Total","Person","5"
"2007M07","Portugal","Geneva Convention status","Total","Person","0"
"2007M07","Romania","Geneva Convention status","Total","Person","0"
"2007M07","Slovenia","Geneva Convention status","Total","Person","0"
"2007M07","Slovakia","Geneva Convention status","Total","Person","0"
"2007M07","Finland","Geneva Convention status","Total","Person","0"
"2007M07","Sweden","Geneva Convention status","Total","Person","50"
"2007M07","United Kingdom","Geneva Convention status","Total","Person","410"
"2007M07","Norway","Geneva Convention status","Total","Person","40"
"2007M08","Belgium","Geneva Convention status","Total","Person","215"
"2007M08","Bulgaria","Geneva Convention status","Total","Person","0"
"2007M08","Czech Republic","Geneva Convention status","Total","Person","15"
"2007M08","Denmark","Geneva Convention status","Total","Person","0"
"2007M08","Germany (until 1990 former territory of the FRG)","Geneva Convention status","Total","Person","1,565"
"2007M08","Estonia","Geneva Convention status","Total","Person","0"
"2007M08","Ireland","Geneva Convention status","Total","Person","35"
"2007M08","Greece","Geneva Convention status","Total","Person","0"
