Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2002","YR2002","16025479573.1702"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2003","YR2003","17532537930.8348"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2004","YR2004","19120382141.2417"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2005","YR2005","20705317167.5038"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2006","YR2006","22054733141.628"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2007","YR2007","23781987435.597"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2008","YR2008","25266819777.2434"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2009","YR2009","25802474672.2188"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2010","YR2010","27310337115.5196"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2011","YR2011","28327336442.2849"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2012","YR2012","30089346141.5316"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2013","YR2013","31300378137.5487"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2014","YR2014","33586349008.9115"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2015","YR2015","36015716216.3686"
Senegal,"SEN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2016","YR2016",""
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2000","YR2000","1490"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2001","YR2001","1550"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2002","YR2002","1540"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2003","YR2003","1640"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2004","YR2004","1740"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2005","YR2005","1840"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2006","YR2006","1900"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2007","YR2007","2000"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2008","YR2008","2070"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2009","YR2009","2050"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2010","YR2010","2110"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2011","YR2011","2120"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2012","YR2012","2180"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2013","YR2013","2200"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2014","YR2014","2290"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2015","YR2015","2380"
Senegal,"SEN","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2016","YR2016",""
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2000","YR2000","57.7658048780488"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2001","YR2001","58.1355609756098"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2002","YR2002","58.5961707317073"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2003","YR2003","59.1276829268293"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2004","YR2004","59.718512195122"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2005","YR2005","60.3619268292683"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2006","YR2006","61.0540731707317"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2007","YR2007","61.7841707317073"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2008","YR2008","62.5350731707317"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2009","YR2009","63.2867804878049"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2010","YR2010","64.0144390243903"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2011","YR2011","64.6953658536585"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2012","YR2012","65.3188780487805"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2013","YR2013","65.878756097561"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2014","YR2014","66.3725853658537"
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2015","YR2015",""
Senegal,"SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2016","YR2016",""
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2000","YR2000","1912.09853276956"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2001","YR2001","1948.79905861906"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2002","YR2002","1910.32271793092"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2003","YR2003","1983.79233825707"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2004","YR2004","2044.0115366339"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2005","YR2005","2101.08467039032"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2006","YR2006","2095.27019243215"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2007","YR2007","2139.82689545471"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2008","YR2008","2158.31163414408"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2009","YR2009","2148.77824314498"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2010","YR2010","2173.76476400062"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2011","YR2011","2145.76839624403"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2012","YR2012","2171.63209655185"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2013","YR2013","2177.63857362096"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2014","YR2014","2201.61667189832"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2015","YR2015","2273.62418655272"
Senegal,"SEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","2016","YR2016",""
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2000","YR2000","1515.58375590783"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2001","YR2001","1579.87521920804"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2002","YR2002","1572.45697926565"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2003","YR2003","1665.49412274616"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2004","YR2004","1763.23781179574"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2005","YR2005","1870.78991307129"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2006","YR2006","1922.92934357862"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2007","YR2007","2016.08504117645"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2008","YR2008","2073.39024926336"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2009","YR2009","2079.90845620984"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2010","YR2010","2129.79248340708"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2011","YR2011","2145.76839624403"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2012","YR2012","2211.63467779377"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2013","YR2013","2253.56864598995"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2014","YR2014","2319.1738792865"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2015","YR2015","2420.79487708645"
Senegal,"SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","2016","YR2016",""
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2000","YR2000","10.3999996185303"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2001","YR2001","9.69999980926514"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2002","YR2002","5.69999980926514"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2003","YR2003","8.69999980926514"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2004","YR2004","9.10000038146973"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2005","YR2005","9.19999980926514"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2006","YR2006","10"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2007","YR2007","8.80000019073486"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2008","YR2008","9.39999961853027"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2009","YR2009","9.89999961853027"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2010","YR2010","9.10000038146973"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2011","YR2011","10.3999996185303"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2012","YR2012","10.3000001907349"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2013","YR2013","10.3000001907349"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2014","YR2014","10"
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2015","YR2015",""
Senegal,"SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","2016","YR2016",""
Somalia,"SOM","Population, total","SP.POP.TOTL","2000","YR2000","7385416"
Somalia,"SOM","Population, total","SP.POP.TOTL","2001","YR2001","7610053"
Somalia,"SOM","Population, total","SP.POP.TOTL","2002","YR2002","7827203"
Somalia,"SOM","Population, total","SP.POP.TOTL","2003","YR2003","8039104"
Somalia,"SOM","Population, total","SP.POP.TOTL","2004","YR2004","8251054"
Somalia,"SOM","Population, total","SP.POP.TOTL","2005","YR2005","8466938"
Somalia,"SOM","Population, total","SP.POP.TOTL","2006","YR2006","8686939"
Somalia,"SOM","Population, total","SP.POP.TOTL","2007","YR2007","8909015"
Somalia,"SOM","Population, total","SP.POP.TOTL","2008","YR2008","9132589"
Somalia,"SOM","Population, total","SP.POP.TOTL","2009","YR2009","9356827"
Somalia,"SOM","Population, total","SP.POP.TOTL","2010","YR2010","9581714"
Somalia,"SOM","Population, total","SP.POP.TOTL","2011","YR2011","9806670"
Somalia,"SOM","Population, total","SP.POP.TOTL","2012","YR2012","10033630"
Somalia,"SOM","Population, total","SP.POP.TOTL","2013","YR2013","10268157"
Somalia,"SOM","Population, total","SP.POP.TOTL","2014","YR2014","10517569"
Somalia,"SOM","Population, total","SP.POP.TOTL","2015","YR2015","10787104"
Somalia,"SOM","Population, total","SP.POP.TOTL","2016","YR2016",""
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2000","YR2000","3.26178500074859"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2001","YR2001","2.9962891573406"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2002","YR2002","2.81350939797003"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2003","YR2003","2.67124038451861"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2004","YR2004","2.60233155674464"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2005","YR2005","2.58279823249307"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2006","YR2006","2.56517011792785"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2007","YR2007","2.5243052161487"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2008","YR2008","2.47855396268028"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2009","YR2009","2.42570122364229"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2010","YR2010","2.37502530935414"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2011","YR2011","2.32062760254444"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2012","YR2012","2.28796843459542"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2013","YR2013","2.3105102358144"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2014","YR2014","2.39995438413842"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2015","YR2015","2.53042496262022"
Somalia,"SOM","Population growth (annual %)","SP.POP.GROW","2016","YR2016",""
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2000","YR2000","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2001","YR2001","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2002","YR2002","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2003","YR2003","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2004","YR2004","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2005","YR2005","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2006","YR2006","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2007","YR2007","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2008","YR2008","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2009","YR2009","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2010","YR2010","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2011","YR2011","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2012","YR2012","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2013","YR2013","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2014","YR2014","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2015","YR2015","637660"
Somalia,"SOM","Surface area (sq. km)","AG.SRF.TOTL.K2","2016","YR2016",""
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2000","YR2000","11.7725890266841"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2001","YR2001","12.1306675805783"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2002","YR2002","12.4768116173048"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2003","YR2003","12.8145885803552"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2004","YR2004","13.1524436509708"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2005","YR2005","13.4965696432557"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2006","YR2006","13.8472582650556"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2007","YR2007","14.2012545031402"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2008","YR2008","14.5576386010776"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2009","YR2009","14.915081136226"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2010","YR2010","15.2735581981063"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2011","YR2011","15.6321452481908"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2012","YR2012","15.9939267382918"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2013","YR2013","16.3677702681162"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2014","YR2014","16.7653409634329"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2015","YR2015","17.1949883635668"
Somalia,"SOM","Population density (people per sq. km of land area)","EN.POP.DNST","2016","YR2016",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2000","YR2000",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2001","YR2001",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2002","YR2002",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2003","YR2003",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2004","YR2004",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2005","YR2005",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2006","YR2006",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2007","YR2007",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2008","YR2008",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2009","YR2009",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2010","YR2010",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2011","YR2011",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2012","YR2012",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2013","YR2013",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2014","YR2014",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2015","YR2015",""
Somalia,"SOM","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","2016","YR2016",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2000","YR2000",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2001","YR2001",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2002","YR2002",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2003","YR2003",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2004","YR2004",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2005","YR2005",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2006","YR2006",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2007","YR2007",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2008","YR2008",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2009","YR2009",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2010","YR2010",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2011","YR2011",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2012","YR2012",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2013","YR2013",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2014","YR2014",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2015","YR2015",""
Somalia,"SOM","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","2016","YR2016",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2000","YR2000",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2001","YR2001",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2002","YR2002",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2003","YR2003",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2004","YR2004",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2005","YR2005",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2006","YR2006",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2007","YR2007",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2008","YR2008",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2009","YR2009",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2010","YR2010",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2011","YR2011",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2012","YR2012",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2013","YR2013",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2014","YR2014",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2015","YR2015",""
Somalia,"SOM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2016","YR2016",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2000","YR2000",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2001","YR2001",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2002","YR2002",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2003","YR2003",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2004","YR2004",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2005","YR2005",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2006","YR2006",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2007","YR2007",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2008","YR2008",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2009","YR2009",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2010","YR2010",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2011","YR2011",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2012","YR2012",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2013","YR2013",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2014","YR2014",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2015","YR2015",""
Somalia,"SOM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","2016","YR2016",""
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2000","YR2000","50.8782682926829"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2001","YR2001","51.2228048780488"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2002","YR2002","51.5018536585366"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2003","YR2003","51.7719024390244"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2004","YR2004","52.0529024390244"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2005","YR2005","52.3558536585366"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2006","YR2006","52.6827804878049"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2007","YR2007","53.0186585365854"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2008","YR2008","53.3545121951219"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2009","YR2009","53.6893414634146"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2010","YR2010","54.0236585365854"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2011","YR2011","54.3569512195122"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2012","YR2012","54.690243902439"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2013","YR2013","55.0230243902439"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2014","YR2014","55.3548048780488"
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2015","YR2015",""
Somalia,"SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","2016","YR2016",""
